stock,date,average_sentiment_score,dominant_sentiment_average,bullish_articles,bearish_articles,neutral_articles,dominant_sentiment_majority,num_articles_fetched,return
AAPL,2021-03-04,0.022934473,neutral,2,1,10,neutral,13,-0.0158119266008149
MSFT,2021-03-04,0.048508461,neutral,3,1,7,neutral,11,-0.0036475162948509
GOOGL,2021-03-04,-0.005066538,neutral,5,3,13,neutral,21,0.011196127288396
AMZN,2021-03-04,0.059970574,bullish,7,1,9,neutral,17,-0.0091281579853889
NVDA,2021-03-04,0.111111111,bullish,2,0,4,neutral,6,-0.0339328759918415
META,2021-03-04,0.050585618,bullish,6,2,13,neutral,21,0.0087311714232203
TSLA,2021-03-04,0.032634033,neutral,3,2,8,neutral,13,-0.0486221818311275
BTC,2021-03-04,0.024340399,neutral,35,19,105,neutral,159,-0.0391203598141568
AAPL,2021-03-05,0.058911736,bullish,4,0,8,neutral,12,0.0107384485799999
MSFT,2021-03-05,0.035298035,neutral,5,1,7,neutral,13,0.0214793880036683
GOOGL,2021-03-05,0.052906045,bullish,7,2,12,neutral,21,0.0310433743628408
AMZN,2021-03-05,0.028367003,neutral,4,1,11,neutral,16,0.0076874819166454
NVDA,2021-03-05,-0.003333333,neutral,0,0,6,neutral,6,0.0073766208551673
META,2021-03-05,-0.011906566,neutral,2,4,16,neutral,22,0.0257723280075128
TSLA,2021-03-05,0.018702652,neutral,4,2,10,neutral,16,-0.037799313531283
BTC,2021-03-05,0.037337645,neutral,42,15,101,neutral,158,0.0075397016600922
AAPL,2021-03-08,-0.004814815,neutral,1,2,6,neutral,9,-0.0416735288276277
MSFT,2021-03-08,0.07280303,bullish,4,0,7,neutral,11,-0.0181777911728407
GOOGL,2021-03-08,0.034777022,neutral,4,1,13,neutral,18,-0.0427119970421471
AMZN,2021-03-08,0.094333333,bullish,5,0,5,bullish,10,-0.0161674637483857
NVDA,2021-03-08,0.2,bullish,2,0,0,bullish,2,-0.0696746523448739
META,2021-03-08,0.043045113,neutral,4,1,14,neutral,19,-0.0339412792876481
TSLA,2021-03-08,0.055084175,bullish,4,2,4,bullish,10,-0.0584496728285431
BTC,2021-03-08,0.020334112,neutral,9,1,19,neutral,29,0.020306565464276
AAPL,2021-03-09,0.065211919,bullish,4,2,10,neutral,16,0.0406496120056234
MSFT,2021-03-09,0.083611111,bullish,5,0,10,neutral,15,0.0281015100281252
GOOGL,2021-03-09,0.043920841,neutral,5,1,15,neutral,21,0.0163686601803012
AMZN,2021-03-09,0.107037037,bullish,4,0,5,neutral,9,0.0375683736605689
NVDA,2021-03-09,0.133333333,bullish,2,0,3,neutral,5,0.0803334062367739
META,2021-03-09,0.044183673,neutral,4,1,16,neutral,21,0.0408521552105565
TSLA,2021-03-09,0.057663818,bullish,3,2,8,neutral,13,0.1964120760817838
BTC,2021-03-09,0.041582792,neutral,7,1,20,neutral,28,0.049335220420617
AAPL,2021-03-10,0.05730432,bullish,5,2,14,neutral,21,-0.0091667260288671
MSFT,2021-03-10,0.022270408,neutral,3,2,9,neutral,14,-0.0058174288557055
GOOGL,2021-03-10,0.032493355,neutral,5,1,13,neutral,19,-0.002043771843609
AMZN,2021-03-10,0.070865801,bullish,3,2,3,bullish,8,-0.0017010173123747
NVDA,2021-03-10,0.002083333,neutral,1,2,5,neutral,8,-0.0041533709000367
META,2021-03-10,0.073614719,bullish,7,2,13,neutral,22,-0.0031609413703015
TSLA,2021-03-10,0.08875,bullish,5,0,11,neutral,16,-0.0081950691083265
BTC,2021-03-10,0.03243083,neutral,6,4,13,neutral,23,0.0216042437983854
AAPL,2021-03-11,0.028347312,neutral,5,2,9,neutral,16,0.0165027824670449
MSFT,2021-03-11,-0.013978175,neutral,2,3,7,neutral,12,0.0202649952881006
GOOGL,2021-03-11,0.04204922,neutral,8,2,9,neutral,19,0.0316031490259416
AMZN,2021-03-11,0.081128427,bullish,7,2,6,bullish,15,0.0182984297766055
NVDA,2021-03-11,0.014864418,neutral,2,3,3,bearish,8,0.0421269309521359
META,2021-03-11,0.058712121,bullish,7,2,11,neutral,20,0.0338996006920613
TSLA,2021-03-11,0.046688312,neutral,3,2,7,neutral,12,0.0472113423653142
BTC,2021-03-11,-0.004222222,neutral,3,5,12,neutral,20,0.0320767148487162
AAPL,2021-03-12,0.077176768,bullish,8,2,10,neutral,20,-0.0076254151344192
MSFT,2021-03-12,0.104047619,bullish,3,1,6,neutral,10,-0.0058195278863918
GOOGL,2021-03-12,0.047366659,neutral,10,3,9,bullish,22,-0.0240604369550674
AMZN,2021-03-12,0.118333333,bullish,9,0,8,bullish,17,-0.0077402727850476
NVDA,2021-03-12,0.15037478,bullish,3,1,2,bullish,6,-0.0105822989727303
META,2021-03-12,0.079584809,bullish,8,1,13,neutral,22,-0.0200088408191716
TSLA,2021-03-12,0.101582054,bullish,3,1,7,neutral,11,-0.008390501992574
BTC,2021-03-12,0.000586611,neutral,4,5,14,neutral,23,-0.0081832066268457
AAPL,2021-03-15,0.000707071,neutral,4,2,9,neutral,15,0.0244567406228788
MSFT,2021-03-15,0.021294766,neutral,2,2,7,neutral,11,-0.0039873723632993
GOOGL,2021-03-15,0.04338945,neutral,4,2,12,neutral,18,0.0021658623401115
AMZN,2021-03-15,0.217777778,bullish,2,0,1,bullish,3,-0.0025279442445658
NVDA,2021-03-15,0.069455782,bullish,2,1,4,neutral,7,0.026077452788479
META,2021-03-15,-0.012260493,neutral,1,7,15,neutral,23,0.0199330887927151
TSLA,2021-03-15,0.087409812,bullish,6,1,5,bullish,12,0.0204834612062227
BTC,2021-03-15,0.040118807,neutral,7,4,19,neutral,30,-0.0572510045685531
AAPL,2021-03-16,0.053872054,bullish,5,0,13,neutral,18,0.0127431179520585
MSFT,2021-03-16,0.043787879,neutral,3,2,6,neutral,11,0.0123504693686775
GOOGL,2021-03-16,0.022607588,neutral,3,3,11,neutral,17,0.0143347764317987
AMZN,2021-03-16,0.096471861,bullish,2,1,4,neutral,7,0.0033034103914528
NVDA,2021-03-16,0.056619048,bullish,3,1,6,neutral,10,0.0075807640683898
META,2021-03-16,0.009496261,neutral,3,3,16,neutral,22,0.0202009712285162
TSLA,2021-03-16,0.071274651,bullish,6,2,7,neutral,15,-0.0438737719594043
BTC,2021-03-16,0.022113997,neutral,7,5,28,neutral,40,0.0160570219496691
AAPL,2021-03-17,0.105237987,bullish,6,1,12,neutral,19,-0.0064507601991803
MSFT,2021-03-17,0.043075758,neutral,3,2,5,neutral,10,-0.002818553490601
GOOGL,2021-03-17,0.021609371,neutral,4,2,11,neutral,17,-0.0008013872781735
AMZN,2021-03-17,0.111824495,bullish,7,3,6,bullish,16,0.0141888485972383
NVDA,2021-03-17,0.010555556,neutral,1,0,5,neutral,6,0.0037618642290173
META,2021-03-17,0.095908747,bullish,9,0,12,neutral,21,0.0169363151245807
TSLA,2021-03-17,0.061322314,bullish,4,2,5,neutral,11,0.0368307426101173
BTC,2021-03-17,0.061741855,bullish,11,5,22,neutral,38,0.0363699628422531
AAPL,2021-03-18,0.115925522,bullish,7,1,9,neutral,17,-0.0339050087886755
MSFT,2021-03-18,0.046666667,neutral,3,1,8,neutral,12,-0.0266621494788734
GOOGL,2021-03-18,0.022848485,neutral,5,1,14,neutral,20,-0.0292380207384883
AMZN,2021-03-18,0.121141975,bullish,8,2,8,bullish,18,-0.0343587837075043
NVDA,2021-03-18,0.095833333,bullish,1,0,3,neutral,4,-0.0463786177483217
META,2021-03-18,0.039259259,neutral,5,1,15,neutral,21,-0.0189782683144528
TSLA,2021-03-18,0.045185185,neutral,3,1,8,neutral,12,-0.0693207276395116
BTC,2021-03-18,0.085514593,bullish,12,5,14,neutral,31,-0.0171896938938616
AAPL,2021-03-19,0.078571429,bullish,4,0,10,neutral,14,-0.0044803557936071
MSFT,2021-03-19,0.052653061,bullish,5,2,6,neutral,13,-0.0016037539884796
GOOGL,2021-03-19,0.045775401,neutral,7,1,9,neutral,17,0.0027803187555373
AMZN,2021-03-19,0.081244261,bullish,4,0,7,neutral,11,0.0155119098563432
NVDA,2021-03-19,0.266666667,bullish,2,0,1,bullish,3,0.0096876112539008
META,2021-03-19,0.034305556,neutral,6,2,14,neutral,22,0.0412390131496411
TSLA,2021-03-19,0.044537815,neutral,4,2,11,neutral,17,0.0026180050626212
BTC,2021-03-19,0.045466667,neutral,6,2,17,neutral,25,0.0084296501376868
AAPL,2021-03-22,-0.034575758,bearish,1,2,7,neutral,10,0.0283357053234321
MSFT,2021-03-22,0.018326118,neutral,2,1,3,neutral,6,0.024484535465717
GOOGL,2021-03-22,0.062240829,bullish,7,0,12,neutral,19,0.001840221869243
AMZN,2021-03-22,0.012905243,neutral,3,2,4,neutral,9,0.011678211724083
NVDA,2021-03-22,0.0,neutral,0,0,1,neutral,1,0.0265064299970998
META,2021-03-22,0.124974937,bullish,7,0,12,neutral,19,0.0118231508289889
TSLA,2021-03-22,0.016054422,neutral,4,3,7,neutral,14,0.0231038302993886
BTC,2021-03-22,0.009048927,neutral,7,3,16,neutral,26,-0.052053185400838
AAPL,2021-03-23,0.005443913,neutral,5,5,9,neutral,19,-0.0068887293266064
MSFT,2021-03-23,0.131493506,bullish,7,0,7,bullish,14,0.0067375231688908
GOOGL,2021-03-23,0.03452381,neutral,6,1,13,neutral,20,0.0052395650432521
AMZN,2021-03-23,0.040441017,neutral,6,2,8,neutral,16,0.0085602880759967
NVDA,2021-03-23,0.041666667,neutral,1,0,2,neutral,3,-0.0087590076932332
META,2021-03-23,0.082782369,bullish,6,0,16,neutral,22,-0.0099135723257786
TSLA,2021-03-23,0.026998557,neutral,5,4,9,neutral,18,-0.0117014645636592
BTC,2021-03-23,0.061102253,bullish,11,2,19,neutral,32,0.0038474981233158
AAPL,2021-03-24,0.053964646,bullish,6,3,7,neutral,16,-0.019993542545277
MSFT,2021-03-24,0.138235294,bullish,8,0,9,neutral,17,-0.0089233320525864
GOOGL,2021-03-24,0.017092226,neutral,3,2,14,neutral,19,-0.004310887107392
AMZN,2021-03-24,0.096749311,bullish,5,0,6,neutral,11,-0.0160733044384959
NVDA,2021-03-24,0.084722222,bullish,3,0,3,bullish,6,-0.0327255738940087
META,2021-03-24,0.076949036,bullish,8,0,14,neutral,22,-0.0292123333912714
TSLA,2021-03-24,0.053400673,bullish,4,2,12,neutral,18,-0.0481605872781022
BTC,2021-03-24,0.05561828,bullish,8,1,22,neutral,31,-0.035891807492523
AAPL,2021-03-25,0.080176768,bullish,5,0,7,neutral,12,0.0041636757349183
MSFT,2021-03-25,0.09077135,bullish,5,0,6,neutral,11,-0.0132504678823357
GOOGL,2021-03-25,0.033709645,neutral,5,4,8,neutral,17,-3.450802258786467e-05
AMZN,2021-03-25,0.079166667,bullish,4,1,8,neutral,13,-0.0132196342896707
NVDA,2021-03-25,0.08968254,bullish,3,0,4,neutral,7,-0.0085226574749562
META,2021-03-25,0.075428195,bullish,7,1,15,neutral,23,-0.0120508378843736
TSLA,2021-03-25,0.060769231,bullish,3,1,9,neutral,13,0.0160566274015578
BTC,2021-03-25,0.016203704,neutral,3,2,22,neutral,27,-0.0202770319222229
AAPL,2021-03-26,0.03553094,neutral,7,2,8,neutral,17,0.0051413639010882
MSFT,2021-03-26,0.059069264,bullish,4,1,3,bullish,8,0.0178185131330215
GOOGL,2021-03-26,-0.041632006,bearish,3,5,9,neutral,17,-0.0038032468498286
AMZN,2021-03-26,0.074652778,bullish,3,1,8,neutral,12,0.0018941122432061
NVDA,2021-03-26,0.288888889,bullish,2,0,0,bullish,2,0.0242516971636117
META,2021-03-26,0.110306638,bullish,11,3,11,bullish,25,0.0153548842872079
TSLA,2021-03-26,0.04269697,neutral,6,2,7,neutral,15,-0.0338543824157675
BTC,2021-03-26,0.028,neutral,4,2,14,neutral,20,0.0663999247521864
AAPL,2021-03-29,0.124147973,bullish,7,0,4,bullish,11,0.0014849878786151
MSFT,2021-03-29,0.080605295,bullish,6,0,5,bullish,11,-0.005243453525197
GOOGL,2021-03-29,0.049108225,neutral,7,2,11,neutral,20,0.0104012890673277
AMZN,2021-03-29,0.144675926,bullish,4,0,2,bullish,6,0.0077653073345858
NVDA,2021-03-29,0.119444444,bullish,2,0,4,neutral,6,0.0084895332059451
META,2021-03-29,0.093895477,bullish,9,1,13,neutral,23,0.0275599142217721
TSLA,2021-03-29,-0.071731602,bearish,1,3,3,bearish,7,-0.0119926670211126
BTC,2021-03-29,0.052619048,bullish,8,2,13,neutral,23,0.0321613785450665
AAPL,2021-03-30,0.125444555,bullish,5,0,8,neutral,13,-0.0122744403653928
MSFT,2021-03-30,0.094669913,bullish,5,0,7,neutral,12,-0.0144107943742433
GOOGL,2021-03-30,0.060512266,bullish,5,0,16,neutral,21,0.0003325133781988
AMZN,2021-03-30,0.136666667,bullish,3,0,2,bullish,5,-0.0066455975024983
NVDA,2021-03-30,0.027777778,neutral,1,0,8,neutral,9,-0.0059080893509199
META,2021-03-30,0.080362319,bullish,7,0,16,neutral,23,-0.009696706928636
TSLA,2021-03-30,0.083245723,bullish,6,1,7,neutral,14,0.0398010788512124
BTC,2021-03-30,0.091794872,bullish,8,1,17,neutral,26,0.0202162451955827
AAPL,2021-03-31,0.092430976,bullish,5,1,9,neutral,15,0.0187657091815935
MSFT,2021-03-31,0.065566679,bullish,5,2,9,neutral,16,0.0169074679603355
GOOGL,2021-03-31,0.037371934,neutral,5,2,17,neutral,24,0.0078428214940573
AMZN,2021-03-31,0.112489177,bullish,3,1,2,bullish,6,0.0126960056430687
NVDA,2021-03-31,0.0,neutral,0,0,4,neutral,4,0.0370189330793488
META,2021-03-31,0.059181818,bullish,6,2,12,neutral,20,0.02267363395081
TSLA,2021-03-31,0.10526425,bullish,6,1,9,neutral,16,0.0508322055844401
BTC,2021-03-31,0.046730661,neutral,9,4,10,neutral,23,1.9359634988669328e-05
AAPL,2021-04-01,0.033845118,neutral,6,2,7,neutral,15,0.0069585314686073
MSFT,2021-04-01,0.027109508,neutral,4,2,9,neutral,15,0.0279085038268138
GOOGL,2021-04-01,0.05165739,bullish,8,3,10,neutral,21,0.0326105171854489
AMZN,2021-04-01,0.153603896,bullish,5,1,3,bullish,9,0.021628454431104
NVDA,2021-04-01,-0.025,bearish,1,1,4,neutral,6,0.0347238039361053
META,2021-04-01,0.025572181,neutral,4,2,17,neutral,23,0.0140223557645053
TSLA,2021-04-01,0.058683983,bullish,4,1,9,neutral,14,-0.0092524559231199
BTC,2021-04-01,0.040889971,neutral,11,6,13,neutral,30,0.0030037350775407
BTC,2021-04-02,0.03142812,neutral,5,3,16,neutral,24,0.0048819690112593
AAPL,2021-04-05,0.017272727,neutral,1,2,8,neutral,11,0.0235773081494743
MSFT,2021-04-05,0.127636364,bullish,7,0,3,bullish,10,0.0277284313771362
GOOGL,2021-04-05,0.047736185,neutral,5,1,11,neutral,17,0.0418728681626519
AMZN,2021-04-05,0.051590909,bullish,2,1,3,neutral,6,0.0207940459346984
NVDA,2021-04-05,0.095238095,bullish,1,0,1,bullish,2,0.0127246618969367
META,2021-04-05,0.096889301,bullish,5,2,7,neutral,14,0.0343198707592891
TSLA,2021-04-05,0.029040404,neutral,2,1,7,neutral,10,0.0442765912277189
BTC,2021-04-05,0.068756614,bullish,7,1,13,neutral,21,0.0050941385529632
AAPL,2021-04-06,0.060579125,bullish,3,2,10,neutral,15,0.0024623839109878
MSFT,2021-04-06,0.096198347,bullish,4,0,7,neutral,11,-0.0048580112828129
GOOGL,2021-04-06,0.062835498,bullish,8,3,10,neutral,21,-0.0043714651492616
AMZN,2021-04-06,0.029949495,neutral,2,2,5,neutral,9,-0.0009018902147276
NVDA,2021-04-06,0.040595238,neutral,1,0,4,neutral,5,-0.0090080702420662
META,2021-04-06,0.042796674,neutral,5,4,12,neutral,21,-0.0085784754879661
TSLA,2021-04-06,0.073101343,bullish,5,1,7,neutral,13,0.0008247761127986
BTC,2021-04-06,0.052628253,bullish,13,2,14,neutral,29,-0.0146554455947182
AAPL,2021-04-07,0.094885409,bullish,7,3,7,bullish,17,0.013390334323015
MSFT,2021-04-07,0.127922078,bullish,5,0,6,neutral,11,0.0082303802424614
GOOGL,2021-04-07,0.057780749,bullish,6,3,8,neutral,17,0.0134751030218471
AMZN,2021-04-07,0.054559885,bullish,3,1,5,neutral,9,0.017237336556412
NVDA,2021-04-07,-0.04237013,bearish,1,1,5,neutral,7,0.0203441415233835
META,2021-04-07,0.045187229,neutral,5,3,12,neutral,20,0.0223012343584627
TSLA,2021-04-07,0.085740891,bullish,8,0,8,bullish,16,-0.0298574282089308
BTC,2021-04-07,0.012999875,neutral,7,2,14,neutral,23,-0.0368333901223608
AAPL,2021-04-08,0.074809524,bullish,5,1,9,neutral,15,0.0192337688835413
MSFT,2021-04-08,0.031558442,neutral,4,2,5,neutral,11,0.0134053931141961
GOOGL,2021-04-08,0.022713203,neutral,7,3,10,neutral,20,0.0050915465430703
AMZN,2021-04-08,0.077743506,bullish,4,0,4,bullish,8,0.006071242952548
NVDA,2021-04-08,-0.061818182,bearish,1,1,3,neutral,5,0.0122671178598166
META,2021-04-08,0.04134119,neutral,5,3,10,neutral,18,-0.000223574825455
TSLA,2021-04-08,0.044944826,neutral,7,1,9,neutral,17,0.0191215961343642
BTC,2021-04-08,0.018564815,neutral,3,2,15,neutral,20,0.0405898082367752
AAPL,2021-04-09,0.023097643,neutral,3,1,11,neutral,15,0.0202517476325558
MSFT,2021-04-09,-0.007666667,neutral,2,2,6,neutral,10,0.0102665426692276
GOOGL,2021-04-09,0.014994949,neutral,5,3,12,neutral,20,0.0089938535490661
AMZN,2021-04-09,0.022727273,neutral,1,0,3,neutral,4,0.0220956224252266
NVDA,2021-04-09,0.024666667,neutral,1,0,4,neutral,5,0.0057973406146896
META,2021-04-09,0.011259259,neutral,4,4,7,neutral,15,-0.0017890964451287
TSLA,2021-04-09,-0.034067599,bearish,4,3,6,neutral,13,-0.0099151557330346
BTC,2021-04-09,0.017914468,neutral,6,4,15,neutral,25,-0.0013536328475677
AAPL,2021-04-12,0.047631674,neutral,5,1,6,neutral,12,-0.0132332484502374
MSFT,2021-04-12,0.035714286,neutral,2,0,12,neutral,14,0.0002345338903626
GOOGL,2021-04-12,0.011133117,neutral,2,3,15,neutral,20,-0.0114724090602255
AMZN,2021-04-12,0.082424242,bullish,4,1,5,neutral,10,0.0021321218730274
NVDA,2021-04-12,0.067201868,bullish,8,1,10,neutral,19,0.0561803830744946
META,2021-04-12,-0.006212923,neutral,3,2,13,neutral,18,-0.0029442947781146
TSLA,2021-04-12,0.133333333,bullish,4,1,4,bullish,9,0.0368674123012944
BTC,2021-04-12,0.039206349,neutral,9,3,16,neutral,28,-0.0051741865402374
AAPL,2021-04-13,0.046821068,neutral,6,1,8,neutral,15,0.0243062760985115
MSFT,2021-04-13,0.03125,neutral,2,0,14,neutral,16,0.0100816078876484
GOOGL,2021-04-13,0.007600916,neutral,3,2,17,neutral,22,0.0043704776516781
AMZN,2021-04-13,0.062943723,bullish,5,2,7,neutral,14,0.0060987476052245
NVDA,2021-04-13,0.084069048,bullish,10,1,9,bullish,20,0.0309357013227435
META,2021-04-13,0.014127134,neutral,4,3,17,neutral,24,-0.0057135440148401
TSLA,2021-04-13,0.050549451,bullish,2,1,10,neutral,13,0.0859569036478478
BTC,2021-04-13,0.042890488,neutral,10,4,23,neutral,37,0.0602737647922182
AAPL,2021-04-14,0.054833206,bullish,5,3,9,neutral,17,-0.0178528206600325
MSFT,2021-04-14,0.066742424,bullish,4,0,12,neutral,16,-0.0112188730970349
GOOGL,2021-04-14,0.034030276,neutral,7,2,14,neutral,23,-0.0055535301411216
AMZN,2021-04-14,0.080330579,bullish,4,1,6,neutral,11,-0.0197059182559742
NVDA,2021-04-14,0.117709091,bullish,3,0,2,bullish,5,-0.025670480054295
META,2021-04-14,0.060194774,bullish,8,2,13,neutral,23,-0.0224043894184792
TSLA,2021-04-14,0.041796537,neutral,4,0,10,neutral,14,-0.0394716670464749
BTC,2021-04-14,0.059833436,bullish,13,5,17,neutral,35,-0.006200634377373
AAPL,2021-04-15,0.033659148,neutral,3,4,12,neutral,19,0.0187079099493989
MSFT,2021-04-15,0.090833333,bullish,5,0,9,neutral,14,0.0152977358323145
GOOGL,2021-04-15,0.008425161,neutral,4,1,17,neutral,22,0.0193317236257601
AMZN,2021-04-15,0.082508418,bullish,7,1,10,neutral,18,0.0138284097145704
NVDA,2021-04-15,0.092090909,bullish,3,0,3,bullish,6,0.0563100469424002
META,2021-04-15,0.057440994,bullish,9,2,12,neutral,23,0.0165114052074213
TSLA,2021-04-15,0.024047619,neutral,3,1,10,neutral,14,0.0090409312239807
BTC,2021-04-15,0.061030303,bullish,14,4,15,neutral,33,0.0032374804732979
AAPL,2021-04-16,0.008754209,neutral,2,3,13,neutral,18,-0.0025278352385358
MSFT,2021-04-16,0.036742424,neutral,3,0,7,neutral,10,0.0047784334023861
GOOGL,2021-04-16,0.059786616,bullish,6,1,13,neutral,20,-0.0010939841993165
AMZN,2021-04-16,0.040779221,neutral,6,2,11,neutral,19,0.0060223423545793
NVDA,2021-04-16,0.092136364,bullish,2,0,2,bullish,4,-0.0139272878894487
META,2021-04-16,0.037614019,neutral,6,1,15,neutral,22,-0.0053278865539134
TSLA,2021-04-16,0.0375,neutral,3,2,7,neutral,12,0.0012587029151958
BTC,2021-04-16,0.03397849,neutral,9,2,21,neutral,32,-0.0275013793784661
AAPL,2021-04-19,0.194431818,bullish,6,0,2,bullish,8,0.0050683665008099
MSFT,2021-04-19,0.073850649,bullish,6,1,3,bullish,10,-0.0076702736110453
GOOGL,2021-04-19,0.017727273,neutral,5,3,12,neutral,20,0.0030708710754736
AMZN,2021-04-19,0.0,neutral,0,0,3,neutral,3,-0.0080690098152619
NVDA,2021-04-19,0.0,neutral,0,0,2,neutral,2,-0.0346110900554208
META,2021-04-19,-0.003557635,neutral,2,4,11,neutral,17,-0.0128681866816559
TSLA,2021-04-19,-0.032275132,bearish,1,2,9,neutral,12,-0.0339965846863086
BTC,2021-04-19,0.025527497,neutral,6,3,18,neutral,27,-0.0087504689451151
AAPL,2021-04-20,0.107492867,bullish,10,1,11,neutral,22,-0.0128299911077321
MSFT,2021-04-20,0.08500947,bullish,10,1,5,bullish,16,-0.0018553747524041
GOOGL,2021-04-20,0.019873548,neutral,4,4,11,neutral,19,-0.0046947662879718
AMZN,2021-04-20,0.050409452,bullish,4,2,6,neutral,12,-0.0110675672764914
NVDA,2021-04-20,0.024829932,neutral,2,0,5,neutral,7,-0.0124009416943517
META,2021-04-20,-0.005981405,neutral,2,5,15,neutral,22,0.0013565627473111
TSLA,2021-04-20,0.021693122,neutral,3,1,14,neutral,18,0.0061010172675219
BTC,2021-04-20,0.106416012,bullish,11,3,13,neutral,27,0.0134369760929442
AAPL,2021-04-21,0.046540179,neutral,7,2,15,neutral,24,0.0029296860123282
MSFT,2021-04-21,0.041399287,neutral,6,1,10,neutral,17,0.0089833483412555
GOOGL,2021-04-21,0.039294132,neutral,6,1,11,neutral,18,-0.0002896160289502
AMZN,2021-04-21,0.08298111,bullish,6,1,4,bullish,11,0.0081956696334768
NVDA,2021-04-21,0.043877551,neutral,3,0,4,neutral,7,0.0124741911223382
META,2021-04-21,0.063253341,bullish,9,2,12,neutral,23,-0.0038987818811809
TSLA,2021-04-21,0.037098765,neutral,4,3,11,neutral,18,0.0349517934398941
BTC,2021-04-21,0.041251403,neutral,9,3,15,neutral,27,-0.0454542876384026
AAPL,2021-04-22,0.003517316,neutral,1,1,12,neutral,14,-0.0116850962998966
MSFT,2021-04-22,0.076192225,bullish,4,1,6,neutral,11,-0.0130861817982915
GOOGL,2021-04-22,0.059106061,bullish,7,2,11,neutral,20,-0.0113372152227836
AMZN,2021-04-22,0.132742424,bullish,4,0,1,bullish,5,-0.0157583958923329
NVDA,2021-04-22,0.004814815,neutral,1,1,7,neutral,9,-0.0332182802492523
META,2021-04-22,0.049278171,neutral,9,5,8,bullish,22,-0.0164196078885655
TSLA,2021-04-22,0.036180556,neutral,6,3,7,neutral,16,-0.0328306967669932
BTC,2021-04-22,-0.005516706,neutral,8,4,14,neutral,26,-0.0397694659817468
AAPL,2021-04-23,0.033199212,neutral,3,1,10,neutral,14,0.0180385311120387
MSFT,2021-04-23,0.086801347,bullish,5,1,7,neutral,13,0.0154762750477683
GOOGL,2021-04-23,0.061044115,bullish,5,1,15,neutral,21,0.0210475447545188
AMZN,2021-04-23,0.06625,bullish,3,1,6,neutral,10,0.0096221897467707
NVDA,2021-04-23,0.003939394,neutral,1,1,9,neutral,11,0.0279457060077077
META,2021-04-23,0.066331169,bullish,8,6,6,bullish,20,0.0155470492829457
TSLA,2021-04-23,0.073015873,bullish,5,1,8,neutral,14,0.0134919082134514
